Record ID,Publication,Date,Author,Headline,Story_Link,Body - Length - Words,Pub_Tier,Outlet score,O_Desc,Topic_Prominence,Topic_Sentiment,Topic_State,Topic_Sentiment.1,Narrative_Performance_Description,Narrative_Performance_Prominence,Narrative_Performance_Sentiment,Narrative_Performance_State,Narrative_Performance_Signals,Narrative_Fun_Description,Narrative_Fun_Prominence,Narrative_Fun_Sentiment,Narrative_Fun_State,Narrative_Fun_Signals,Narrative_Innovation_Description,Narrative_Innovation_Prominence,Narrative_Innovation_Sentiment,Narrative_Innovation_State,Narrative_Innovation_Signals,Narrative_Experience_Description,Narrative_Experience_Prominence,Narrative_Experience_Sentiment,Narrative_Experience_State,Narrative_Experience_Signals,Narrative_Sustainability_Description,Narrative_Sustainability_Prominence,Narrative_Sustainability_Sentiment,Narrative_Sustainability_State,Narrative_5_Signals,Entity_BMW_Quality_Score,Enity_BMW_Prominence,Entity_BMW_Sentiment,Entity_BMW_Description,Entity_BMW_State,Entity_BMW_Modifier,Entity_BMW_Signals,Entity_Mercedes_Quality_Score,Entity_Mercedes_Prominence,Entity_Mercedes_Sentiment,Entity_Mercedes_Description,Entity_Mercedes_State,Entity_Mercedes_Modifier,Entity_Mercedes_Signals,Entity_Audi_Quality_score,Entity_Audi_Prominence,Entity_Audi_Sentiment,Entity_Audi_State,Entity_Audi_Modifiers,Entity_Audi_Signals,Entity_Audi_Description,Entity_Tesla_Quality_score,Entity_Tesla_Prominence,Entity_Tesla_Sentiment,Entity_Tesla_Description,Entity_Tesla_State,Entity_Tesla_Modifier,Entity_Tesla_Signals,Topic_Present,Topic_Sentiment_Normalized,Narrative_Performance_Present,Narrative_Performance_Sentiment_Normalized,Narrative_Fun_Present,Narrative_Fun_Sentiment_Normalized,Narrative_Innovation_Present,Narrative_Innovation_Sentiment_Normalized,Narrative_Experience_Present,Narrative_Experience_Sentiment_Normalized,Narrative_Sustainability_Present,Narrative_Sustainability_Sentiment_Normalized,Any_Narrative_Present,tracked_entities_in_article,prominent_tracked_entities_in_article,Central_Narrative_Key,Central_Narrative_Prominence,Central_Narrative_Sentiment,Entity_BMW_Present,Entity_BMW_Sentiment_Normalized,Entity_Mercedes_Present,Entity_Mercedes_Sentiment_Normalized,Entity_Audi_Present,Entity_Audi_Sentiment_Normalized,Entity_Tesla_Present,Entity_Tesla_Sentiment_Normalized,validation_notes,is_valid_row
rec9AGqfqVCTvEaUs,Washington Post,8/27/24,Adam Lashinsky,Why Detroit is hitting ‘pause’ on electric vehicles,https://www.washingtonpost.com/opinions/2024/08/27/tesla-ford-gm-mercedes-evs/,860,1,4,Detroit automakers struggle with EV transition amid market and investment challenges.,2,-1.0,Risky,,Performance and luxury are not discussed; focus is on industry strategy and survival.,0.0,0.0,,,Driving enjoyment and emotional connection are not addressed in the article.,0.0,0.0,,,Technical innovation is discussed as legacy automakers react to EV disruption.,2.5,-1.25,Risky,,Interior quality and in-car experience are not mentioned or implied.,0.0,0.0,,,Sustainability is present as EVs are framed as essential for the future.,2.25,1.0,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Overlooked,,-5.0,1.25,-1.0,Mercedes is discussed as delaying its EV targets and facing industry challenges.,Under Fire,Peripheral Hit,,0.0,0.0,,Off-Stage,Overlooked,,Audi is not mentioned or discussed in the article.,9.0,2.25,1.0,Tesla is highlighted as the EV market leader and benchmark for legacy automakers.,Supporting Player,Low-Heat Visibility,,True,-1.0,False,1.0,False,1.0,True,-1.25,False,1.0,True,1.0,True,2,1,Narrative_Innovation,2.5,-1.25,False,1.0,True,-1.0,False,1.0,True,1.0,,True
rec1ydBqfbH9qSGVu,New York Times,8/30/24,Luke Smith,Carlos Sainz announces Williams F1 switch for 2025 season,https://www.nytimes.com/athletic/5665688/2024/07/29/carlos-sainz-williams-f1/,669,1,4,"Carlos Sainz joins Williams F1 for 2025, ending speculation about his future.",2,2.0,Niche,,"The article discusses Sainz's move to Williams, a team aiming to rebuild and compete at the front, highlighting ambition for high performance and competitiveness in F1.",2.75,2.0,Healthy,,"Sainz expresses excitement and positivity about the challenge, emphasizing his motivation and emotional connection to racing for a historic team.",2.0,2.0,Niche,,"The article references Williams' long-term vision, investment, and focus on future regulations, suggesting a commitment to technical advancement.",1.75,1.75,Niche,,"There is no discussion of in-car experience, interior quality, or related features.",0.0,0.0,,,Sustainability and environmental responsibility are not addressed in the article.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,2.0,0.5,1.0,Mercedes is mentioned as a team in the F1 driver market context.,Supporting Player,Low-Heat Visibility,,0.01,0.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is briefly mentioned as Sauber's future factory team but not discussed further.,0.0,0.0,,Tesla is not mentioned or referenced anywhere in the article.,Off-Stage,Missed Opportunity,,True,2.0,True,2.0,True,2.0,True,1.75,False,1.0,False,1.0,True,2,0,Narrative_Performance,2.75,2.0,False,1.0,True,1.0,True,1.0,False,1.0,,True
recb8gsTOSZJhoWVJ,Wall Street Journal,8/30/24,Dan Neil,2024 Audi RS 6 Avant Performance: A Wagon With the Soul of a Lamborghini,https://www.wsj.com/lifestyle/cars/2024-audi-rs-6-avant-performance-review-a-wagon-with-the-soul-of-a-lamborghini-0ef0c427,1015,1,4,"Review of the 2024 Audi RS 6 Avant Performance as a rare, high-powered luxury wagon.",4,2.75,Healthy,,"The article highlights the RS 6 Avant Performance's luxury, power, and refined engineering, focusing on its 621-hp V8, advanced driveline, and balance of comfort and control.",5.0,3.0,Healthy,,"Driving enjoyment is emphasized through vivid descriptions of acceleration, handling, and the emotional thrill of the car.",4.0,3.0,Healthy,,"Technical features like torque-vectoring AWD, four-wheel steering, RS drive modes, and carbon-ceramic brakes are discussed as meaningful innovations.",3.0,2.0,Healthy,,"Interior quality and comfort are mentioned briefly, with focus on practicality and usability rather than immersive in-car tech.",1.25,1.0,Niche,,Environmental responsibility and sustainability are not addressed in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,55.0,5.0,2.75,Leader,Great Story,,Article reviews the 2024 Audi RS 6 Avant Performance as a rare super wagon.,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.75,True,3.0,True,3.0,True,2.0,True,1.0,False,1.0,True,1,1,Narrative_Performance,5.0,3.0,False,1.0,False,1.0,True,2.75,False,1.0,,True
rec9IM1AJkvD1fNXf,New York Times,9/2/24,Melissa Eddy,"Volkswagen, Seeking to Cut Costs, Considers German Plant Closures",https://www.nytimes.com/2024/09/02/business/volkswagen-germany-plant-closures.html,583,1,4,Volkswagen considers German plant closures amid cost pressures and union pushback.,2,-2.0,Risky,,Performance and driving dynamics are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment or emotional connection to vehicles is not addressed.,0.0,0.0,,,"Technical innovation is referenced as lacking, with criticism of management strategy.",1.25,-1.25,Ambient Risk,,"In-car experience, interior quality, or features are not mentioned.",0.0,0.0,,,Sustainability is indirectly referenced via EV demand but not discussed in depth.,0.5,-0.25,Ambient Risk,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Overlooked,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Overlooked,,0.0,0.0,,Off-Stage,Overlooked,,Audi is not mentioned or discussed in the article content.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Overlooked,,True,-2.0,False,1.0,False,1.0,True,-1.25,False,1.0,True,-1.0,True,0,0,Narrative_Innovation,1.25,-1.25,False,1.0,False,1.0,False,1.0,False,1.0,,True
rectWChE42bqHzbx9,Wired,9/6/24,Martin Cizmar,Our Favorite Overlanding Gear for Off-Road Adventure,https://www.wired.com/gallery/overlanding-guide/,3069,2,4,A comprehensive guide to essential overlanding gear for off-road adventures.,1,2.5,Niche,,"Highlights the importance of capable vehicles and equipment for safe, comfortable travel.",2.5,2.0,Healthy,,Emphasizes the enjoyment and adventure of off-road travel and exploring remote areas.,3.0,2.75,Healthy,,"Showcases innovative gear and technology that enhance safety, convenience, and experience.",2.75,2.5,Healthy,,"Describes how gear and vehicle interiors improve comfort, organization, and usability.",2.25,2.0,Niche,,Mentions some sustainable materials and solar power but not a central focus.,0.75,1.0,Niche,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,2.5,True,2.0,True,2.75,True,2.5,True,2.0,True,1.0,True,0,0,Narrative_Fun,3.0,2.75,False,1.0,False,1.0,False,1.0,False,1.0,,True
recFmdiOVHDrVwzKh,Esquire,9/6/24,Stuart McGurk,Can Sir Jim Ratcliffe Save Manchester United?,https://www.esquire.com/uk/culture/a62068548/can-sir-jim-ratcliffe-save-manchester-united/,4164,2,4,Profile of Sir Jim Ratcliffe's takeover and attempted revival of Manchester United.,2,1.75,Niche,,The article discusses Ratcliffe's drive for elite performance and club revitalization.,2.75,2.0,Healthy,,Ratcliffe's passion for sport and the emotional highs and lows of football are highlighted.,2.25,1.25,Niche,,"The article details plans for stadium tech, virtual experiences, and facility upgrades.",2.5,2.25,Healthy,,"Discussion of stadium experience, fan engagement, and improvements to club facilities.",2.5,2.0,Healthy,,Sustainability is not addressed in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,2.0,0.5,1.0,Mercedes is mentioned as Ineos F1 partner but not discussed in detail.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,1.75,True,2.0,True,1.25,True,2.25,True,2.0,False,1.0,True,1,0,Narrative_Performance,2.75,2.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recMMfnpqTmKpaZeJ,Wall Street Journal,9/19/24,Connor Hart,"Mercedes-Benz Group Cuts Full-Year Outlook, Citing Macroeconomic Deterioration",https://www.wsj.com/business/autos/mercedes-benz-group-cuts-full-year-outlook-citing-macroeconomic-deterioration-8f9329a2,252,1,4,Mercedes-Benz lowers outlook due to worsening macroeconomic conditions.,4,-2.0,High Risk,,Performance expectations are reduced as sales and returns decline.,2.0,-2.0,Risky,,Driving enjoyment is not discussed or implied in the article.,0.0,0.0,,,Technical innovation is not addressed or referenced in the article.,0.0,0.0,,,In-car experience is not mentioned or discussed in the article.,0.0,0.0,,,Sustainability is not referenced or implied in the article content.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Innocent Bystander,,-40.0,5.0,-2.0,Mercedes-Benz cuts outlook due to macroeconomic deterioration and weak sales.,Under Fire,Body Blow,,0.0,0.0,,Off-Stage,Innocent Bystander,,Audi is not mentioned or discussed in the article content.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Innocent Bystander,,True,-2.0,True,-2.0,False,1.0,False,1.0,False,1.0,False,1.0,True,1,1,Narrative_Performance,2.0,-2.0,False,1.0,True,-2.0,False,1.0,False,1.0,,True
recrqfNQ6KXaTGhNr,New York Times,9/20/24,Ian Parkes,"With Williams, Carlos Sainz Knows He’ll Need Patience",https://www.nytimes.com/2024/09/20/sports/autoracing/f1-williams-carlos-sainz.html,656,1,4,Carlos Sainz discusses his move to Williams and his outlook for the future.,2,1.5,Niche,,The article highlights Sainz's reputation for high performance and leadership.,2.25,1.75,Niche,,Sainz's motivation and emotional connection to driving for Williams are discussed.,2.0,1.5,Niche,,There is mention of Williams' future-focused project and development efforts.,1.75,1.25,Niche,,The article briefly touches on team environment and Sainz's desire to contribute.,1.25,1.0,Niche,,No discussion of sustainability or environmental responsibility is present.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Overlooked,,1.0,0.25,1.0,Mercedes is mentioned as Sainz's replacement team but not discussed in depth.,Supporting Player,Low-Heat Visibility,,0.01,0.25,1.0,Supporting Player,Low-Heat Visibility,,"Audi is briefly mentioned as Sainz Sr.'s Dakar Rally team, not a focus.",0.0,0.0,,Tesla is not mentioned or discussed anywhere in the article.,Off-Stage,Overlooked,,True,1.5,True,1.75,True,1.5,True,1.25,True,1.0,False,1.0,True,2,0,Narrative_Performance,2.25,1.75,False,1.0,True,1.0,True,1.0,False,1.0,,True
recOC8JloNFwFSCAt,MotorTrend,9/23/24,Angus MacKenzie,Is Mercedes-Benz's Updated Drive Pilot Assistance Ready for American Roads? It's Complicated.,https://www.motortrend.com/reviews/mercedes-benz-drive-pilot-95-first-drive-review,1578,2,4,Analysis of Mercedes-Benz Drive Pilot 95 Level 3 autonomous driving system.,4,1.75,Healthy,,"Performance is referenced in terms of smooth, controlled autonomous driving.",1.25,1.0,Niche,,Driving enjoyment is discussed as shifting from active to passive with autonomy.,1.0,0.75,Niche,,"Technical innovation is central, focusing on advanced autonomous driving tech.",5.0,2.75,Healthy,,"Interior experience is covered via usability, comfort, and infotainment features.",2.0,1.25,Niche,,Sustainability is not discussed or implied in the article.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,45.0,5.0,2.25,"Mercedes-Benz is the main focus, with Drive Pilot Level 3 autonomy discussed in depth.",Leader,Great Story,,0.0,0.0,,Off-Stage,Competitor-Led,,,0.0,0.0,,,Off-Stage,Competitor-Led,,True,1.75,True,1.0,True,1.0,True,2.75,True,1.25,False,1.0,True,1,1,Narrative_Innovation,5.0,2.75,False,1.0,True,2.25,False,1.0,False,1.0,,True
recREHyGDfHGTavPD,MotorTrend,9/24/24,Angus MacKenzie,"Pay Attention, Tesla. China’s Just Built a Genuine Model Y Fighter.",https://www.motortrend.com/reviews/xpeng-g6-first-test-review,1658,2,4,"Comparison of Xpeng G6 and Tesla Model Y in performance, tech, and value.",4,2.75,Healthy,,"The article highlights the G6's refined performance, power, and ride quality.",4.0,2.75,Healthy,,"Driving enjoyment is emphasized through handling, steering, and dynamic feel.",3.0,2.0,Healthy,,"Technical innovation is central, with focus on 800V architecture and advanced systems.",5.0,3.0,Healthy,,"Interior quality, digital interfaces, and comfort are discussed in detail.",3.75,2.25,Healthy,,Sustainability is implied through EV focus but not deeply explored.,1.0,1.0,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,,-28.0,4.0,-1.75,Tesla is the benchmark and main comparison for the Xpeng G6 throughout the article.,Under Fire,Soft Target,,True,2.75,True,2.75,True,2.0,True,3.0,True,2.25,True,1.0,True,1,1,Narrative_Innovation,5.0,3.0,False,1.0,False,1.0,False,1.0,True,-1.75,,True
recwFTuqFEpRrzvHS,Esquire,9/24/24,Mara McIlwrath,The All-New Porsche Macan 4 Electric and Taycan Set the Standard for Electric Performance,https://www.esquire.com/lifestyle/cars/a62297225/the-all-new-porsche-macan-4-electric-and-taycan-set-the-standard-for-electric-performance/,2070,2,4,"The article reviews Porsche's electric Macan and Taycan, highlighting performance, design, and technology.",4,3.5,Healthy,,"The article emphasizes Porsche's blend of luxury, high-output electric performance, and refined driving dynamics, detailing horsepower, acceleration, handling, and the engineering behind both Macan and Taycan.",5.0,3.75,Healthy,,"Driving enjoyment is highlighted through descriptions of responsive steering, dynamic handling, and the emotional connection drivers feel with both vehicles, reinforced by expert opinions and test results.",4.0,3.0,Healthy,,"Technical innovation is central, with focus on 800-volt architecture, fast charging, advanced suspension, augmented reality displays, and unique drivetrain technologies.",4.0,3.25,Healthy,,"The article details high-quality interiors, digital interfaces, customizable options, and sustainable materials, emphasizing comfort, design, and user experience.",3.0,2.75,Healthy,,"Sustainability is addressed through electric drivetrains, efficient charging, and use of recycled interior materials, but is not the main focus.",2.0,2.0,Niche,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.19,0.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is only mentioned as a co-developer of the Macan platform.,0.0,0.0,,Tesla is not mentioned or referenced anywhere in the article.,Off-Stage,Missed Opportunity,,True,3.5,True,3.75,True,3.0,True,3.25,True,2.75,True,2.0,True,1,0,Narrative_Performance,5.0,3.75,False,1.0,False,1.0,True,1.0,False,1.0,,True
rec8VkT7IrxCqDBBa,Wall Street Journal,10/5/24,Callum Borchers,Meet the HENRYs: The Six-Figure Earners Who Don’t Feel Rich,https://www.wsj.com/lifestyle/careers/high-earner-not-rich-yet-finances-fb8ae842,1102,1,4,High earners feel financial pressure despite six-figure incomes and rising costs.,2,-1.0,Risky,,Luxury vehicles are referenced as aspirational but out of reach for many HENRYs.,1.0,-0.25,Ambient Risk,,"Driving enjoyment is implied as a lifestyle aspiration, not a central article focus.",0.25,0.01,Niche,,Technical innovation in vehicles is not discussed or implied in the article.,0.0,0.0,,,In-car experience is not addressed or mentioned in the article content.,0.0,0.0,,,Sustainability and environmental responsibility are not present in the discussion.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article in any context.,Off-Stage,Overlooked,,1.0,0.25,1.0,Mercedes is referenced as a luxury car brand in the context of HENRY lifestyles.,Supporting Player,Low-Heat Visibility,,0.01,0.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is referenced as an example of luxury car ownership among high earners.,0.0,0.0,,Tesla is not mentioned or referenced in the article in any context.,Off-Stage,Overlooked,,True,-1.0,True,-1.0,True,1.0,False,1.0,False,1.0,False,1.0,True,2,0,Narrative_Performance,1.0,-0.25,False,1.0,True,1.0,True,1.0,False,1.0,,True
recshIPPJGtrvj3cw,Cool Hunting,10/9/24,Andrew Maness,Favorites from the 2024 Pebble Beach Concours d’Élegance,https://coolhunting.com/design/favorites-from-the-2024-pebble-beach-concours-delegance/,2096,2,4,Highlights and reviews of standout vehicles at 2024 Pebble Beach Concours.,2,3.0,Niche,,"Luxury and high-performance vehicles are showcased, emphasizing power and refinement.",4.0,3.0,Healthy,,"Vehicles are praised for driving excitement, engagement, and emotional connection.",3.75,3.0,Healthy,,"Technical innovation is highlighted via advanced engines, EVs, and new features.",3.5,2.75,Healthy,,"Interiors and in-car experiences are noted, focusing on comfort, design, and tech.",2.75,2.5,Healthy,,Sustainability is present through EVs and hybrid models but not a primary focus.,1.25,1.25,Niche,,0.0,0.0,,BMW is not mentioned or discussed anywhere in the article.,Off-Stage,Missed Opportunity,,2.0,0.5,1.0,Mercedes is briefly mentioned for the Maybach SL 680 Monogram Series debut.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,3.0,True,3.0,True,3.0,True,2.75,True,2.5,True,1.25,True,1,0,Narrative_Performance,4.0,3.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recuLDDgNpI7E1g7X,Fast Company,10/18/24,Devin Gordon,Inside the growing sports media empire where the business is all fun and games,https://www.fastcompany.com/91209377/inside-the-growing-sports-media-empire-where-the-business-is-all-fun-and-games,3035,2,4,Jomboy Media builds a sports content empire with original games and community.,2,3.0,Niche,,Performance is shown through competitive spirit and production quality in games.,1.25,2.0,Niche,,"Fun and excitement are central, with playful competition and audience engagement.",5.0,3.0,Healthy,,Technical innovation appears in new sports formats and creative video production.,2.5,2.0,Healthy,,In-person and digital experiences foster community and immersive engagement.,3.0,2.75,Healthy,,Sustainability is not discussed or implied in the article.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.0,0.0,,,Off-Stage,Missed Opportunity,,0.01,0.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is only mentioned as a potential advertiser with no further detail.,0.0,0.0,,Tesla is not mentioned or referenced anywhere in the article.,Off-Stage,Missed Opportunity,,True,3.0,True,2.0,True,3.0,True,2.0,True,2.75,False,1.0,True,1,0,Narrative_Fun,5.0,3.0,False,1.0,False,1.0,True,1.0,False,1.0,,True
recnIxbdmcl28lxCF,New York Times,10/20/24,Madeline Coleman,"State of Sauber: At start of ‘long journey’ with Audi in F1, challenges lie ahead",https://www.nytimes.com/athletic/5827309/2024/10/10/sauber-f1-audi-state-future/,1467,1,4,Sauber F1 team faces challenges and management changes ahead of Audi entry.,4,-1.25,Risky,,"Performance struggles, pit stop issues, and lack of points highlight Sauber's lack of premium performance.",4.0,-2.0,High Risk,,The article notes Sauber's lack of competitiveness and enjoyment due to poor results.,2.0,-1.0,Risky,,"Technical innovation is discussed through upgrades, redesigns, and Audi's power unit development.",3.0,0.0,Healthy,,In-car experience is not discussed or referenced in the article.,0.0,0.01,,,Sustainability is not mentioned or implied in the article's content.,0.0,0.01,,,0.0,0.0,,,Off-Stage,Innocent Bystander,,2.0,0.5,1.0,Mercedes is referenced as a competitor in F1 and in driver market context.,Supporting Player,Low-Heat Visibility,,16.0,4.0,1.0,Leader,Good Story,,Audi is discussed as the new owner of Sauber and its F1 entry plans for 2026.,0.0,0.0,,Tesla is not mentioned in the article.,Off-Stage,Innocent Bystander,,True,-1.25,True,-2.0,True,-1.0,True,1.0,False,1.0,False,1.0,True,2,1,Narrative_Performance,4.0,-2.0,False,1.0,True,1.0,True,1.0,False,1.0,,True
